_id,RegiUn,Tipo punto monitoreo,Sector,Semana,Fecha,Tipo producto,Producto,MInimo,M*ximo,Promedio
1215,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Segunda,650,719,"684,5"
1216,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Primera,1398,1398,1398
1217,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Primera,1300,1500,1399
1218,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Segunda,1098,1198,1148
1219,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,690,1190,835
1220,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,690,1190,940
1221,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Segunda,729,729,729
1222,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Primera,800,890,"854,5"
1223,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Segunda,799,800,"799,5"
1224,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Segunda,820,820,820
1225,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Primera,700,769,"734,5"
1226,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Primera,699,800,"764,5"
1227,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Segunda,699,719,"705,67"
1228,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Segunda,719,719,719
1229,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a amarillo,490,619,"552,43"
1230,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a amarillo,490,669,"579,5"
1231,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Primera,1189,1189,1189
1232,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Primera,1190,1490,1340
1233,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Segunda,1189,1189,1189
1234,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Primera,630,1190,910
1235,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Primera,800,1190,"944,75"
1236,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Segunda,839,899,869
1237,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Primera,799,899,"846,75"
1238,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Primera,1190,1190,1190
1239,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Segunda,620,620,620
1240,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Segunda,810,810,810
1241,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Manzana Royal Fuji $/kilo Primera,899,899,899
1242,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Manzana Royal Gala $/kilo Primera,699,1190,"884,38"
1243,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Manzana Royal Gala $/kilo Primera,900,1190,1045
1244,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Naranja Navel Late $/kilo Primera,449,599,"510,83"
1245,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Naranja Navel Late $/kilo Primera,529,750,"639,5"
1246,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Naranja Navel Late $/kilo Segunda,350,350,350
1247,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Palta Hass $/kilo Primera,1990,2249,"2067,83"
1248,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Palta Hass $/kilo Primera,2490,2490,2490
1249,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Palta Hass $/kilo Segunda,1370,1370,1370
1250,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Palta Hass $/kilo Segunda,1689,1990,"1839,5"
1251,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Primera,2190,2190,2190
1252,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Primera,2198,2198,2198
1253,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Segunda,2198,2198,2198
1254,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Papa Asterix $/kilo Primera,890,1990,"1124,83"
1255,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Papa Desire $/kilo Primera,799,799,799
1256,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Papa Desire $/kilo Primera,990,990,990
1257,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,490,490,490
1258,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,489,550,"521,4"
1259,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Segunda,539,790,"664,5"
1260,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,899,999,"954,5"
1261,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,990,1049,"1019,5"
1262,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Segunda,990,999,"994,5"
1263,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Primera,550,659,"604,5"
1264,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Primera,590,670,"631,88"
1265,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,490,539,"519,67"
1266,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,530,530,530
1267,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Segunda,590,590,590
1268,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Primera,2790,2990,"2923,33"
1269,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,849,959,"899,33"
1270,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,900,1019,"959,5"
1271,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Segunda,770,770,770
1272,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,990,990,990
1273,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,899,1199,"1095,4"
1274,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,1090,1190,"1156,67"
1275,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,1190,1190,1190
1276,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,80,94,87
1277,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,89,89,89
1278,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Segunda,93,93,93
1279,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),920,920,920
1280,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),919,980,"949,5"
1281,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Primera,439,559,"514,25"
1282,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Segunda,500,559,"529,5"
1283,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),100,100,100
1284,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),100,150,"112,5"
1285,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),80,150,"115,71"
1286,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Ajo Chino $/unidad 2a (guarda),75,75,75
1287,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Ajo Chino $/unidad 2a (guarda),75,100,"87,5"
1288,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,800,800,800
1289,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,700,1000,875
1290,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,700,1000,"883,33"
1291,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Apio Americano $/unidad Segunda,500,700,600
1292,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Apio Americano $/unidad Segunda,700,850,"762,5"
1293,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,500,800,650
1294,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,600,800,700
1295,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,700,700,700
1296,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Segunda,350,400,375
1297,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Segunda,500,600,550
1298,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Segunda,600,600,600
1299,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),200,200,200
1300,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),200,250,"216,67"
1301,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),200,330,"277,14"
1302,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 2a (guarda),125,130,"127,5"
1303,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 2a (guarda),125,166,"152,2"
1304,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 2a (guarda),125,200,158
1305,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Choclo Americano $/unidad Primera,330,400,"353,33"
1306,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Choclo Americano $/unidad Primera,500,500,500
1307,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,500,800,"685,71"
1308,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,600,800,720
1309,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,700,800,750
1310,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Segunda,400,600,"483,33"
1311,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Segunda,500,500,500
1312,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Segunda,500,500,500
1313,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,300,300,300
1314,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,250,400,"312,5"
1315,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,300,400,"337,5"
1316,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Segunda,250,250,250
1317,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Segunda,250,300,275
1318,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Segunda,250,300,"283,33"
1319,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Primera,700,800,750
1320,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Primera,800,800,800
1321,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Primera,800,1000,925
1322,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Segunda,500,500,500
1323,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Segunda,600,600,600
1324,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Segunda,600,600,600
1325,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Primera,750,1000,840
1326,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Primera,800,1000,"866,67"
1327,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Segunda,500,600,"533,33"
1328,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Segunda,500,700,560
1329,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a amarillo,250,300,280
1330,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a amarillo,300,300,300
1331,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a amarillo,200,400,310
1332,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a plateado,250,300,270
1333,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a plateado,250,300,275
1334,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 2a amarillo,200,200,200
1335,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 2a amarillo,200,200,200
1336,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 2a amarillo,200,300,250
1337,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Primera,400,500,450
1338,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Primera,500,600,550
1339,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Primera,500,600,550
1340,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Segunda,250,250,250
1341,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Mandarina clemenuless $/kilo Primera,200,500,400
1342,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Mandarina clemenuless $/kilo Primera,500,600,550
1343,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Mandarina clemenuless $/kilo Primera,500,700,600
1344,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Primera,400,400,400
1345,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Primera,350,500,"414,29"
1346,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Primera,400,600,494
1347,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Segunda,250,250,250
1348,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Segunda,300,350,"333,33"
1349,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Segunda,350,350,350
1350,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Primera,300,300,300
1351,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Primera,300,450,"351,67"
1352,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Primera,300,500,"385,71"
1353,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Segunda,280,280,280
1354,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Segunda,300,330,315
1355,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Manzana Royal Gala $/kilo Primera,300,350,325
1356,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Manzana Royal Gala $/kilo Segunda,250,250,250
1357,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Naranja Fukumoto $/kilo Primera,330,330,330
1358,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Naranja Fukumoto $/kilo Primera,300,400,355
1359,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Naranja Fukumoto $/kilo Primera,300,500,"408,33"
1360,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Naranja Fukumoto $/kilo Segunda,200,200,200
1361,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Naranja Fukumoto $/kilo Segunda,300,300,300
1362,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Naranja Fukumoto $/kilo Segunda,350,350,350
1363,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Naranja Thompson $/kilo Primera,300,400,350
1364,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Palta Hass $/kilo Primera,3000,3000,3000
1365,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Palta Hass $/kilo Segunda,700,1000,850
1366,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Palta Hass $/kilo Segunda,700,1000,900
1367,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Palta Hass $/kilo Segunda,900,1000,975
1368,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Primera,900,1000,950
1369,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Primera,1000,1000,1000
1370,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Primera,900,1400,"1116,67"
1371,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Segunda,800,1000,"933,33"
1372,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Papa Asterix $/kilo Primera,250,400,325
1373,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Papa Asterix $/kilo Primera,300,450,"363,33"
1374,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Papa Asterix $/kilo Segunda,230,320,"266,67"
1375,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Papa Desire $/kilo Primera,250,300,275
1376,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Papa Desire $/kilo Primera,250,350,300
1377,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,250,300,260
1378,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,250,500,"346,67"
1379,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,400,400,400
1380,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Segunda,200,200,200
1381,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Segunda,250,250,250
1382,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,600,600,600
1383,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,550,700,625
1384,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,500,5600,1200
1385,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Segunda,350,400,375
1386,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Segunda,400,400,400
1387,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Segunda,700,700,700
1388,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Primera,500,500,500
1389,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Primera,500,800,"616,67"
1390,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Primera,500,1000,680
1391,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Segunda,300,300,300
1392,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Segunda,400,500,"462,5"
1393,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,400,500,450
1394,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,400,650,520
1395,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,500,600,550
1396,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Segunda,300,500,400
1397,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Segunda,400,450,"433,33"
1398,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Primera,1800,2000,1900
1399,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,550,800,690
1400,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,700,700,700
1401,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,700,800,720
1402,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Segunda,500,600,540
1403,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Segunda,500,600,"566,67"
1404,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,600,1000,820
1405,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,800,900,850
1406,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,700,1000,"883,33"
1407,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,500,600,550
1408,8,Feria libre,San Pedro de la Paz,30,22/07/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,600,600,600
1409,8,Feria libre,ConcepciÛn,30,22/07/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,600,800,675
1410,8,Feria libre,Talcahuano-HualpÈn,30,22/07/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,30,50,42
